Source,Target,Weight
imwithher,imwithher2020,3
imwithher,hillaryindictment,3
imwithher,dead,3
imwithher,cdnpoli,3
imwithher,podestaleaks,3
imwithher,unionsquare,3
imwithher,mini4president,3
imwithher,big,3
imwithher,boycotmorningjoe,3
imwithher,drumpf,3
imwithher,change,3
imwithher,musicwednesday,3
imwithher,podestaemail36,3
imwithher,loser,3
imwithher,theygolowwegohigh,3
imwithher,miniserevela,3
imwithher,vanjones,3
imwithher,classylady,3
imwithher,pesummit,3
imwithher,andherandherandher,3
imwithher,decision2016,3
imwithher,basementdwellers,3
imwithher,ivotedtoday,3
imwithher,whatsnext,3
imwithher,bye,3
imwithher,tomorrrowsgonnahurtinmanyways,3
imwithher,blackvotesmatter,3
imwithher,mediamanipulation,3
imwithher,muslimsfortrump,3
imwithher,justice,3
imwithher,inclusion,3
imwithher,latina,2
imwithher,teamdl,2
imwithher,voterfraud,2
imwithher,notmypresident2016,2
imwithher,1,2
imwithher,aft4hillary,2
imwithher,pizzaparty,2
imwithher,secretservice,2
imwithher,h,2
imwithher,imwithherbecauseilovecorruption,2
imwithher,drunkjesus,2
imwithher,pantsuitsforpeace,2
imwithher,captanamerica,2
imwithher,movingon,2
imwithher,rolemodel,2
imwithher,itsherturn,2
imwithher,iamawoman,2
imwithher,womenrule,2
imwithher,nastywomenkickass,2
imwithher,hermymom,2
imwithher,dontgiveuponyourdreams,2
imwithher,hate,2
imwithher,triggeredliberals,2
imwithher,foreverwithher,2
imwithher,wthamerica,2
imwithher,prohillary,2
imwithher,gratefuldead,2
imwithher,pink,2
imwithher,withheralways,2
imwithher,gotv,2
imwithher,marylandvotes,2
imwithher,imwithmiranda,2
imwithher,gunsense,2
imwithher,tpp,2
imwithher,trumpmustfall,2
imwithher,israelisforhrc,2
imwithher,pray,2
imwithher,soreloser,2
imwithher,werk,2
imwithher,trumptools,2
imwithher,lilyrabe,2
imwithher,havefaith,2
imwithher,democraticparty,2
imwithher,beautiful,2
imwithher,thursdaysinblack,2
imwithher,night,2
imwithher,muslim,2
imwithher,nevertump,2
imwithher,toronto,2
imwithher,presidentobama,2
imwithher,risetotheoccasion,2
imwithher,karma,2
imwithher,hillaryconsessionspeech,2
imwithher,votoverde,2
imwithher,usawahl2016,2
imwithher,hrcforhrc,2
imwithher,purple,2
imwithher,notmypreaident,2
imwithher,notokay,2
imwithher,nowords,2
imwithher,Ï†ÏƒÎº,2
imwithher,imst,2
imwithher,painful,2
imwithher,nevertrumporhillary,2
imwithher,hesnotmypresdient,2
imwithher,fnm231,2
imwithher,twitter,2
imwithher,lovetrumphates,2
imwithher,orlandounited,2
imwithher,istandwithpp,2
imwithher,postelectionblues,2
imwithher,myopinion,2
imwithher,brightfuture,2
imwithher,remaininghope,2
imwithher,goldmansachs,2
imwithher,selfcare,2
imwithher,lov,2
imwithher,solidarity,2
imwithher,clintons,2
imwithher,whitehouse,2
imwithher,milliondollartrolls,2
imwithher,firstwomanpresident,2
imwithher,onelove,2
imwithher,done,2
imwithher,prouddemocrat,2
imwithher,youinspireme,2
imwithher,rÃ¸rt,2
imwithher,votetoday,2
imwithher,clintonconcedes,2
imwithher,gratitude,2
imwithher,notmypresidents,2
imwithher,comeydoyourjob,2
imwithher,donaldtrumpisajoke,2
imwithher,compassion,2
imwithher,obamalegacy,2
imwithher,getoverit,2
imwithher,lovetrumpshat,2
imwithher,mourning,2
imwithher,presidentialelection2016,2
imwithher,wednesday,2
imwithher,imwithcarrie,2
imwithher,ootd,2
imwithher,prochoice,2
imwithher,fffd2016,2
imwithher,thisishistory,2
imwithher,dumptru,2
imwithher,infj,2
imwithher,elizabethwarren2020,2
imwithher,notmypresidentimafeministandneedtoleteveryoneknowit,2
imwithher,seemewitdemhands,2
imwithher,podcast,2
imwithher,unh,2
imwithher,georgesoros,2
imwithher,text,2
imwithher,dumbdonald,2
imwithher,jesus,2
imwithher,flotus,2
imwithher,dog,2
imwithher,trumpisleader,2
imwithher,sanders,2
imwithher,thisisnotfuckingdone,2
imwithher,itrusthillary,2
imwithher,nowandalways,2
imwithher,nbc4dc,2
imwithher,whathappened,2
imwithher,tribune,2
imwithher,motherearth,2
imwithher,her2020,2
imwithher,mirandaforprecedent,2
imwithher,floridavote,2
imwithher,lovettumpshate,2
imwithher,gilmoregirlsrevival,2
imwithher,dum,2
imwithher,pulltogether,2
imwithher,uws,2
imwithher,cognitivedissonance,2
imwithher,nevert,2
